url,normalized_url,host,is_phishing,feature_version,label_source,url_length,host_length,path_length,query_length,num_dots,num_hyphens,num_digits,num_special_chars,has_at,is_ip,uses_https,subdomain_count,path_depth,query_param_count,host_entropy,path_entropy,suspicious_token_count,brand_token_count,page_title_length,page_heading_count,form_count,login_form_present,password_field_count,input_field_count,nav_link_count,image_count,external_image_domain_count,form_action_count,free_host_flag,brand_candidate_count,detected_brand_present,brand_mismatch_flag,brand_path_match,brand_mention_count,suspicious_phrase_count,form_action_mismatch,no_navigation_menu_flag,heuristics_score,content_score,ssl_score,domain_age_score,threat_intel_score,unknown_check_count,content_available,password_on_http,content_keyword_flag,hidden_elements_flag,ssl_valid_cert,ssl_self_signed,ssl_old_protocol,domain_age_days,domain_age_known,threat_match_found,threat_positive_matches,threat_negative_matches
okx-httpdns.com,http://okx-httpdns.com/,okx-httpdns.com,0,ml_features_v2,netstar_csv,23.0,15.0,1.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.640224,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.0,1.0,0.0,0.0,0.0
sephora.fr,http://sephora.fr/,sephora.fr,0,ml_features_v2,netstar_csv,18.0,10.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.121928,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10206.0,1.0,0.0,0.0,0.0
google.bt,http://google.bt/,google.bt,0,ml_features_v2,netstar_csv,17.0,9.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.725481,-0.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,10.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,90.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
salesforce.com,http://salesforce.com/,salesforce.com,0,ml_features_v2,netstar_csv,22.0,14.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.235926,-0.0,0.0,0.0,38.0,12.0,0.0,0.0,0.0,0.0,491.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9987.0,1.0,0.0,0.0,0.0
aacrjournals.org,http://aacrjournals.org/,aacrjournals.org,0,ml_features_v2,netstar_csv,24.0,16.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.280639,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9440.0,1.0,0.0,0.0,0.0
pnsba6cxbh.251110com-dh.top/,http://pnsba6cxbh.251110com-dh.top/,pnsba6cxbh.251110com-dh.top,1,ml_features_v2,netstar_csv,35.0,27.0,1.0,0.0,2.0,1.0,7.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,4.134336,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
clubloto37.org,http://clubloto37.org/,clubloto37.org,0,ml_features_v2,netstar_csv,22.0,14.0,1.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.324863,-0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,1.0,0.0,0.0,0.0
datacamp.com,http://datacamp.com/,datacamp.com,0,ml_features_v2,netstar_csv,20.0,12.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.855389,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8022.0,1.0,0.0,0.0,0.0
e3xkqr7gbe.8888513-com0.top/,http://e3xkqr7gbe.8888513-com0.top/,e3xkqr7gbe.8888513-com0.top,1,ml_features_v2,netstar_csv,35.0,27.0,1.0,0.0,2.0,1.0,10.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,4.162295,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
psirsoor.com/,http://psirsoor.com/,psirsoor.com,1,ml_features_v2,netstar_csv,20.0,12.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.855389,-0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4qvq2.icu/,http://t4qvq2.icu/,t4qvq2.icu,1,ml_features_v2,netstar_csv,18.0,10.0,1.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.121928,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v4.smartonelicense.com/,http://v4.smartonelicense.com/,v4.smartonelicense.com,1,ml_features_v2,netstar_csv,30.0,22.0,1.0,0.0,2.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.697846,-0.0,0.0,0.0,111.0,12.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,946.0,1.0,0.0,0.0,0.0
superweb.gr,http://superweb.gr/,superweb.gr,0,ml_features_v2,netstar_csv,19.0,11.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.095795,-0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
merkur.de,http://merkur.de/,merkur.de,0,ml_features_v2,netstar_csv,17.0,9.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.725481,-0.0,0.0,0.0,77.0,12.0,1.0,1.0,0.0,6.0,27.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,75.0,0.0,80.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dhbiuw.decideenoughhouse.buzz/,http://dhbiuw.decideenoughhouse.buzz/,dhbiuw.decideenoughhouse.buzz,1,ml_features_v2,netstar_csv,37.0,29.0,1.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.633506,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
xym6y4taxj.8389966dhxl.shop/,http://xym6y4taxj.8389966dhxl.shop/,xym6y4taxj.8389966dhxl.shop,1,ml_features_v2,netstar_csv,35.0,27.0,1.0,0.0,2.0,0.0,9.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,4.032303,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
myrealpage.com,http://myrealpage.com/,myrealpage.com,0,ml_features_v2,netstar_csv,22.0,14.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.378783,-0.0,0.0,0.0,49.0,12.0,1.0,1.0,0.0,1.0,35.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,79.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9134.0,1.0,0.0,0.0,0.0
mvp.fan,http://mvp.fan/,mvp.fan,0,ml_features_v2,netstar_csv,15.0,7.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.807355,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blogspot.ch,http://blogspot.ch/,blogspot.ch,0,ml_features_v2,netstar_csv,19.0,11.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.277613,-0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,10.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,89.0,0.0,80.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
gbejjsxdaw.6336448web-dh.top/,http://gbejjsxdaw.6336448web-dh.top/,gbejjsxdaw.6336448web-dh.top,1,ml_features_v2,netstar_csv,36.0,28.0,1.0,0.0,2.0,1.0,7.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,4.164498,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
brmtr.org,http://brmtr.org/,brmtr.org,0,ml_features_v2,netstar_csv,17.0,9.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.641604,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,1.0,0.0,0.0,0.0
rp.pl,http://rp.pl/,rp.pl,0,ml_features_v2,netstar_csv,13.0,5.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.921928,-0.0,0.0,0.0,70.0,12.0,2.0,1.0,0.0,2.0,53.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,74.0,0.0,80.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
idealo.fr,http://idealo.fr/,idealo.fr,0,ml_features_v2,netstar_csv,17.0,9.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.169925,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6604.0,1.0,0.0,0.0,0.0
oremanga.net,http://oremanga.net/,oremanga.net,0,ml_features_v2,netstar_csv,20.0,12.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.084963,-0.0,0.0,0.0,203.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1730.0,1.0,0.0,0.0,0.0
cruisemapper.com,http://cruisemapper.com/,cruisemapper.com,0,ml_features_v2,netstar_csv,24.0,16.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.375,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5030.0,1.0,0.0,0.0,0.0
taiwannews.com.tw,http://taiwannews.com.tw/,taiwannews.com.tw,0,ml_features_v2,netstar_csv,25.0,17.0,1.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.337175,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7317.0,1.0,0.0,0.0,0.0
28987649-22554-3424.undeciliste.com/,http://28987649-22554-3424.undeciliste.com/,28987649-22554-3424.undeciliste.com,1,ml_features_v2,netstar_csv,43.0,35.0,1.0,0.0,2.0,2.0,17.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,4.214997,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0,1.0,0.0,0.0,0.0
fenas-service.com/,http://fenas-service.com/,fenas-service.com,1,ml_features_v2,netstar_csv,25.0,17.0,1.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.572469,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,1.0,0.0,0.0,0.0
abnamro.nl,http://abnamro.nl/,abnamro.nl,0,ml_features_v2,netstar_csv,18.0,10.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.921928,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11039.0,1.0,0.0,0.0,0.0
cinemark.com,http://cinemark.com/,cinemark.com,0,ml_features_v2,netstar_csv,20.0,12.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.251629,-0.0,0.0,0.0,69.0,12.0,9.0,1.0,0.0,15.0,29.0,2.0,1.0,1.0,0.0,5.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,85.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11227.0,1.0,0.0,0.0,0.0
yrsejnbdmb.682687com-dhxl.top/demo/,http://yrsejnbdmb.682687com-dhxl.top/demo/,yrsejnbdmb.682687com-dhxl.top,1,ml_features_v2,netstar_csv,42.0,29.0,6.0,0.0,2.0,1.0,6.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,4.375222,2.251629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
crazydomains.com,http://crazydomains.com/,crazydomains.com,0,ml_features_v2,netstar_csv,24.0,16.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8883.0,1.0,0.0,0.0,0.0
fernuni-hagen.de,http://fernuni-hagen.de/,fernuni-hagen.de,0,ml_features_v2,netstar_csv,24.0,16.0,1.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.405639,-0.0,0.0,0.0,37.0,9.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
zpepkrqzwb.8389966dhxl.shop/,http://zpepkrqzwb.8389966dhxl.shop/,zpepkrqzwb.8389966dhxl.shop,1,ml_features_v2,netstar_csv,35.0,27.0,1.0,0.0,2.0,0.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,4.134336,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
adsbynimbus.com,http://adsbynimbus.com/,adsbynimbus.com,0,ml_features_v2,netstar_csv,23.0,15.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.506891,-0.0,0.0,0.0,56.0,12.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2769.0,1.0,0.0,0.0,0.0
jmxyyx747d.251110com-dh.top/,http://jmxyyx747d.251110com-dh.top/,jmxyyx747d.251110com-dh.top,1,ml_features_v2,netstar_csv,35.0,27.0,1.0,0.0,2.0,1.0,9.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,4.060262,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
inudage.link/,http://inudage.link/,inudage.link,1,ml_features_v2,netstar_csv,20.0,12.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.251629,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fromsoftware-game.net,http://fromsoftware-game.net/,fromsoftware-game.net,0,ml_features_v2,netstar_csv,29.0,21.0,1.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.594466,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4156.0,1.0,0.0,0.0,0.0
tamilkamaveri2.com,http://tamilkamaveri2.com/,tamilkamaveri2.com,0,ml_features_v2,netstar_csv,26.0,18.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.530493,-0.0,0.0,0.0,58.0,12.0,1.0,1.0,0.0,1.0,25.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,67.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,1.0,0.0,0.0,0.0
qwhn5.kajemyt.top/,http://qwhn5.kajemyt.top/,qwhn5.kajemyt.top,1,ml_features_v2,netstar_csv,25.0,17.0,1.0,0.0,2.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.852169,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
zhwpxjfnyq.2033898a1.top/,http://zhwpxjfnyq.2033898a1.top/,zhwpxjfnyq.2033898a1.top,1,ml_features_v2,netstar_csv,32.0,24.0,1.0,0.0,2.0,0.0,8.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,4.251629,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
iledefrance.fr,http://iledefrance.fr/,iledefrance.fr,0,ml_features_v2,netstar_csv,22.0,14.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.182006,-0.0,0.0,0.0,37.0,12.0,2.0,1.0,0.0,7.0,60.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,75.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9157.0,1.0,0.0,0.0,0.0
tacdn.com,http://tacdn.com/,tacdn.com,0,ml_features_v2,netstar_csv,17.0,9.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.947703,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5495.0,1.0,0.0,0.0,0.0
admost.com,http://admost.com/,admost.com,0,ml_features_v2,netstar_csv,18.0,10.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.921928,-0.0,0.0,0.0,63.0,12.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7931.0,1.0,0.0,0.0,0.0
awsdns-cn-59.cn,http://awsdns-cn-59.cn/,awsdns-cn-59.cn,0,ml_features_v2,netstar_csv,23.0,15.0,1.0,0.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.189898,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2973.0,1.0,0.0,0.0,0.0
ruangguru.com,http://ruangguru.com/,ruangguru.com,0,ml_features_v2,netstar_csv,21.0,13.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.026987,-0.0,0.0,0.0,66.0,12.0,1.0,1.0,0.0,1.0,31.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5221.0,1.0,0.0,0.0,0.0
wzbsrjh1zz.282038dhxl.top/,http://wzbsrjh1zz.282038dhxl.top/,wzbsrjh1zz.282038dhxl.top,1,ml_features_v2,netstar_csv,33.0,25.0,1.0,0.0,2.0,0.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,4.133661,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contentstack.com,http://contentstack.com/,contentstack.com,0,ml_features_v2,netstar_csv,24.0,16.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.155639,-0.0,0.0,0.0,42.0,12.0,0.0,0.0,0.0,0.0,30.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.0,1.0,0.0,0.0,0.0
tuigang111.top/,http://tuigang111.top/,tuigang111.top,1,ml_features_v2,netstar_csv,22.0,14.0,1.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.182006,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
